brand,name,price,event,img_url
GS25,피스터블)쿠키앤크림60G,8000,1+1,https://image.woodongs.com/imgsvr/item/GD_850027880303_002.jpg
GS25,아이비젼)운세부적키링팝핑캔디,3000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809146203724_002.jpg
GS25,비달)자이언트바나나젤리필드80G,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8413178399777_001.jpg
GS25,하늘처럼)크랜베리베이글칩60G,2800,1+1,https://image.woodongs.com/imgsvr/item/GD_8809247976268_001.jpg
GS25,일신)바주카츄바사우어망고14G,1200,1+1,https://image.woodongs.com/imgsvr/item/GD_5011053026201_002.jpg
GS25,선우)동결건조하트구미첼13G,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809963481213_003.jpg
GS25,워헤즈)사우어솜사탕15G,1800,1+1,https://image.woodongs.com/imgsvr/item/GD_8809841062381_001.jpg
GS25,SM)안녕자두야오뚝이캔디15G,2000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809648262557_001.jpg
GS25,미성)헌트토마토홀411G,9000,1+1,https://image.woodongs.com/imgsvr/item/GD_027000380109_001.jpg
GS25,피스터블)다크씨솔트60G[D2],8000,1+1,https://image.woodongs.com/imgsvr/item/GD_850027880143_002.jpg
GS25,훼밀리)닛신돈베이템푸라우동83G,3900,1+1,https://image.woodongs.com/imgsvr/item/GD_4897878470051_001.jpg
GS25,스마일)쫀득꿀사과젤리50G[D2],2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809682781281_001.jpg
GS25,CJ)비비고오마이갓김치팝콘80G,1900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801392155307_001.jpg
GS25,선우)동결건조스노우볼7.2G[D2],2000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809963481831_002.jpg
GS25,코주부)통오징어45G,7400,1+1,https://image.woodongs.com/imgsvr/item/GD_8804888003328_001.jpg
GS25,에이스)두바이초코30G,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809248770506_001.jpg
GS25,선우)초코두쫀볼40G,4500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809963483774_003.jpg
GS25,서울우유)왕짜요짜요(딸기)120ML,2400,2+1,https://image.woodongs.com/imgsvr/item/GD_8801115720560_001.jpg
GS25,서울우유)왕짜요짜요(포도)120ML,2400,2+1,https://image.woodongs.com/imgsvr/item/GD_8801115720577_001.jpg
GS25,대상푸드)26년순살갈비탕300G,5900,덤증정,https://image.woodongs.com/imgsvr/item/GD_8809730372102_001.jpg
GS25,대상푸드)26년스지도가니탕300G,5900,덤증정,https://image.woodongs.com/imgsvr/item/GD_8809730372119_003.jpg
GS25,씨티)26Y닭다리누룽지삼계죽540G,6900,덤증정,https://image.woodongs.com/imgsvr/item/GD_8809396243525_002.jpg
GS25,씨티)26년닭곰탕칼국수500G,5900,덤증정,https://image.woodongs.com/imgsvr/item/GD_8809396243532_001.jpg
GS25,씨티)9900닭볶음탕650G,9900,덤증정,https://image.woodongs.com/imgsvr/item/GD_8809396244041_001.jpg
GS25,씨티)9900전기구이한마리통닭,9900,덤증정,https://image.woodongs.com/imgsvr/item/GD_8809396243549_003.jpg
GS25,스위트)말차크림롤60G,2500,2+1,https://image.woodongs.com/imgsvr/item/GD_8809402813438_001.jpg
GS25,스위트)코코넛버터크림롤60G,2500,2+1,https://image.woodongs.com/imgsvr/item/GD_8809402813445_001.jpg
GS25,서주)앤디스민트웨하스45G,2200,2+1,https://image.woodongs.com/imgsvr/item/GD_8809592642245_001.jpg
GS25,CARE)BIG사이즈콘돔(2XL),6500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809822510504_001.jpg
GS25,타월빌리)휴대용타월그란데,3200,2+1,https://image.woodongs.com/imgsvr/item/GD_8809840780576_001.jpg
GS25,타월빌리)휴대용압축수건(10매),8800,2+1,https://image.woodongs.com/imgsvr/item/GD_8809840780729_001.jpg
GS25,롯데)칠성사이다제로유자500ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8801056911270_001.jpg
GS25,링티)비타제로레몬에이드L,2000,덤증정,https://image.woodongs.com/imgsvr/item/GD_8809626921933_001.jpg
GS25,링티)비타제로복숭아에이드L,2000,덤증정,https://image.woodongs.com/imgsvr/item/GD_8809626921957_001.jpg
GS25,유어스)비타500이온액티브L,2000,덤증정,https://image.woodongs.com/imgsvr/item/GD_8806002024516_002.jpg
GS25,정식품)베지밀바나나피넛버터240,2300,덤증정,https://image.woodongs.com/imgsvr/item/GD_8801033812934_001.jpg
GS25,코카)환타멜론PET600ML,2200,1+1,https://image.woodongs.com/imgsvr/item/GD_8801094000394_001.jpg
GS25,롯데)펩시엑스트라피즈500ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8801056911782_001.jpg
GS25,롯데)펩시제로라임500ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8801056175955_004.jpg
GS25,롯데)펩시제로제로500ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8801056245085_002.jpg
GS25,롯데)펩시제로피치500ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8801056911027_001.jpg
GS25,동원)야채참치90G,3300,2+1,https://image.woodongs.com/imgsvr/item/GD_8801047121312_003.jpg
GS25,동원)고추참치150G,4400,2+1,https://image.woodongs.com/imgsvr/item/GD_8801047123750_753.jpg
GS25,동원)야채참치150G,4400,2+1,https://image.woodongs.com/imgsvr/item/GD_8801047121350_351.jpg
GS25,샤프란)냄새뺌담배냄새,4200,1+1,https://image.woodongs.com/imgsvr/item/GD_8801051262681_686.jpg
GS25,샤프란)스타일러섬유탈취(은은),4200,1+1,https://image.woodongs.com/imgsvr/item/GD_8801051262995_002.jpg
GS25,돌)건망고(80G/봉),5000,2+1,https://image.woodongs.com/imgsvr/item/GD_8809069308469_001.jpg
GS25,오뚜기)순후추나쵸60G,1800,2+1,https://image.woodongs.com/imgsvr/item/GD_8801045797212_001.jpg
GS25,오뚜기)순후추팝콘(봉지),1800,2+1,https://image.woodongs.com/imgsvr/item/GD_8801045652573_002.jpg
GS25,프링글스)버터카라멜110G,4200,2+1,https://image.woodongs.com/imgsvr/item/GD_8886467104725_002.jpg
GS25,프링글스)스윗어니언48G,2100,2+1,https://image.woodongs.com/imgsvr/item/GD_8886467130076_001.jpg
GS25,선우)황치즈퍼프볼40G,3600,2+1,https://image.woodongs.com/imgsvr/item/GD_8809963484337_001.jpg
GS25,동원)상상육포30G(비프앤치즈),4600,2+1,https://image.woodongs.com/imgsvr/item/GD_8801047183860_002.jpg
GS25,동원)상상육포30G(안심),4600,2+1,https://image.woodongs.com/imgsvr/item/GD_8801047183877_002.jpg
GS25,동원)상상육포페퍼앤솔트30G,4600,2+1,https://image.woodongs.com/imgsvr/item/GD_8801047183891_002.jpg
GS25,청우)쫀득초코칩90G,2000,2+1,https://image.woodongs.com/imgsvr/item/GD_8801204008708_002.jpg
GS25,흑백)최강록떡볶이맛두부바100G,3700,1+1,https://image.woodongs.com/imgsvr/item/GD_8809331461083_001.jpg
GS25,해태)고향왕교자340G,7600,1+1,https://image.woodongs.com/imgsvr/item/GD_8801019516085_001.jpg
GS25,하림)오늘단백카라멜바48G,2900,2+1,https://image.woodongs.com/imgsvr/item/GD_8801492392398_003.jpg
GS25,하림)오늘단백피스타치오바48G,2900,2+1,https://image.woodongs.com/imgsvr/item/GD_8801492392411_002.jpg
GS25,유어스)페이스6일회용면도기1입,3200,1+1,https://image.woodongs.com/imgsvr/item/GD_8801038572291_001.jpg
GS25,유어스)터치쓰리일회용면도기1입,1200,1+1,https://image.woodongs.com/imgsvr/item/GD_8801038572260_001.jpg
GS25,브이톡)블루앤톡레몬에이드500ML,2400,1+1,https://image.woodongs.com/imgsvr/item/GD_8809859782240_001.jpg
GS25,웅진)초록매실PET500ML,2350,2+1,https://image.woodongs.com/imgsvr/item/GD_8801382126560_562.jpg
GS25,웅진)푸룬부스터200ML,4500,2+1,https://image.woodongs.com/imgsvr/item/GD_8801382150626_002.jpg
GS25,위찌)글로스01멜바시럽,3000,2+1,https://image.woodongs.com/imgsvr/item/GD_8800305281386_002.jpg
GS25,위찌)글로스02피오니드리즐,3000,2+1,https://image.woodongs.com/imgsvr/item/GD_8800305281393_002.jpg
GS25,위찌)글로스03체리글레이즈,3000,2+1,https://image.woodongs.com/imgsvr/item/GD_8800305281409_002.jpg
GS25,위찌)글로스04피그허니,3000,2+1,https://image.woodongs.com/imgsvr/item/GD_8800305281416_002.jpg
GS25,위찌)글로스05프랄린,3000,2+1,https://image.woodongs.com/imgsvr/item/GD_8800305281423_002.jpg
GS25,미스티)사브레한입바나나(6입),2500,2+1,https://image.woodongs.com/imgsvr/item/GD_8809788013699_001.jpg
GS25,생미쉘)마들렌175G,3900,2+1,https://image.woodongs.com/imgsvr/item/GD_3178530402353_001.jpg
